"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-11-18","1,749.74","1,760.74","1,767.98","1,747.04","","-0.63%"
"2022-11-17","1,760.87","1,773.82","1,775.20","1,754.13","","-0.73%"
"2022-11-16","1,773.77","1,778.34","1,785.49","1,769.82","","-0.25%"
"2022-11-15","1,778.25","1,771.88","1,786.68","1,766.56","","0.36%"
"2022-11-14","1,771.80","1,771.42","1,775.36","1,752.90","","0.06%"
"2022-11-11","1,770.69","1,754.92","1,773.17","1,746.85","","0.90%"
"2022-11-10","1,754.86","1,706.42","1,757.52","1,703.32","","2.84%"
"2022-11-9","1,706.32","1,712.60","1,722.94","1,701.79","","-0.36%"
"2022-11-8","1,712.52","1,674.75","1,717.31","1,664.32","","2.26%"
"2022-11-7","1,674.68","1,681.30","1,682.08","1,666.44","","-0.33%"
"2022-11-4","1,680.27","1,629.40","1,682.17","1,628.23","","3.14%"
"2022-11-3","1,629.15","1,635.80","1,641.32","1,616.18","","-0.35%"
"2022-11-2","1,634.89","1,647.77","1,669.60","1,634.40","","-0.77%"
"2022-11-1","1,647.50","1,633.40","1,657.13","1,630.93","","0.88%"
"2022-10-31","1,633.12","1,643.69","1,645.80","1,631.77","","-0.53%"
"2022-10-28","1,641.76","1,663.30","1,667.44","1,637.39","","-1.27%"
"2022-10-27","1,662.94","1,664.50","1,671.09","1,654.81","","-0.09%"
"2022-10-26","1,664.49","1,653.21","1,675.12","1,649.15","","0.72%"
"2022-10-25","1,652.52","1,649.70","1,662.89","1,637.82","","0.24%"
"2022-10-24","1,648.60","1,658.19","1,670.55","1,643.64","","-0.49%"
"2022-10-21","1,656.66","1,628.10","1,659.08","1,617.21","","1.78%"
"2022-10-20","1,627.66","1,629.93","1,645.83","1,621.93","","-0.05%"
"2022-10-19","1,628.49","1,651.99","1,654.90","1,627.25","","-1.41%"
"2022-10-18","1,651.83","1,650.49","1,661.27","1,645.61","","0.11%"
"2022-10-17","1,649.94","1,644.09","1,668.69","1,643.69","","0.50%"
"2022-10-14","1,641.76","1,665.90","1,672.02","1,639.90","","-1.44%"
"2022-10-13","1,665.80","1,673.30","1,682.84","1,642.25","","-0.40%"
"2022-10-12","1,672.51","1,666.49","1,678.90","1,660.95","","0.43%"
"2022-10-11","1,665.31","1,668.40","1,684.44","1,660.45","","-0.16%"
"2022-10-10","1,667.96","1,696.80","1,700.33","1,665.30","","-1.57%"
"2022-10-7","1,694.52","1,711.10","1,715.40","1,690.35","","-0.95%"
